time,com_x,com_y,r_com_x,r_com_y,cp_1_x,cp_1_y,cp_2_x,cp_2_y,cp_3_x,cp_3_y,cp_4_x,cp_4_y,r_cp_1_x,r_cp_1_y,r_cp_2_x,r_cp_2_y,r_cp_3_x,r_cp_3_y,r_cp_4_x,r_cp_4_y,st_icm_2,st_sp_2,st_raw_2,st_org_2,r_st_2,st_2,tan_sp_2,tan_icm_2,v_icm_2,v_sp_2,v_2,d_2
  29.5335,  0.277209,  -3.07069,  0.276265,  -3.04964,  0.466983,  0.152835,  0.478427, -0.290241, -0.638747,  0.175695, -0.623476, -0.260624,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.212364,  -1.55765, -0.180329, -0.180329,    1.9125,   1.91069,  0.999816,         1,  0.427058,  -13.9386,  0.424159,         1
  29.5388,  0.276164,  -3.06905,  0.274915,  -3.04759,  0.467748,   0.15269,   0.47918, -0.290457, -0.638205,  0.175956, -0.622994, -0.260327,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.211879,  -1.54694, -0.179794, -0.179794,   1.91218,   1.90998,  0.999821,         1,  0.426932,  -13.9847,  0.423884,         1
  29.5427,  0.275082,  -3.06735,  0.273565,  -3.04549,  0.467692,  0.152768,  0.479123,  -0.29038, -0.638261,  0.176036, -0.623051, -0.260247,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.217075,  -1.54771, -0.185747, -0.185747,   1.90465,   1.90841,  0.999819,         1,  0.436275,  -13.9689,  0.433165,         1
  29.5465,  0.273659,  -3.06535,  0.272215,  -3.04339,  0.468538,  0.152616,  0.479974, -0.290618,  -0.63767,  0.176313, -0.622509, -0.259928,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.216711,  -1.53567, -0.185336, -0.185336,   1.90428,   1.90828,  0.999826,         1,  0.436158,  -14.0216,  0.432877,         1
  29.5505,  0.272568,  -3.06353,  0.270915,  -3.04129,  0.468487,  0.152654,  0.479922, -0.290581, -0.637722,  0.176352, -0.622561, -0.259889,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.237856,  -1.53638, -0.206434, -0.206434,    1.8824,    1.9075,  0.999825,         1,   0.43319,  -14.0137,  0.429633,         1
  29.5555,  0.271493,  -3.06136,  0.269615,  -3.03919,  0.468998,  0.152596,  0.480443, -0.290698, -0.637382,  0.176599, -0.622259, -0.259612,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.236435,  -1.52903, -0.204983, -0.204983,   1.88228,   1.90655,  0.999828,         1,  0.432981,  -14.0411,  0.429338,         1
  29.5605,  0.270357,  -3.05913,  0.268315,  -3.03709,  0.469624,  0.152471,  0.481081, -0.290889, -0.636948,  0.176857, -0.621865, -0.259323,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.235965,  -1.52008, -0.204474, -0.204474,   1.88201,   1.90505,  0.999833,         1,  0.432868,  -14.0851,  0.429098,         1
  29.5655,  0.269548,  -3.05729,  0.267015,  -3.03499,  0.469557,  0.152524,  0.481014, -0.290835, -0.637015,  0.176912, -0.621933, -0.259268,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.234231,    -1.521,  -0.20273,  -0.20273,   1.88221,   1.90351,  0.999832,         1,  0.432671,  -14.0738,   0.42894,         1
  29.5717,  0.268493,  -3.05526,  0.265715,  -3.03289,  0.470131,  0.152412,   0.48161, -0.291017, -0.636619,  0.177152, -0.621568, -0.258993,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.233633,  -1.51269,  -0.20209,  -0.20209,   1.88198,   1.89917,  0.999836,         1,  0.432545,  -14.1165,  0.428698,         1
  29.5772,  0.267362,  -3.05308,  0.264415,  -3.03079,  0.470769,  0.152267,  0.482284, -0.291243, -0.636165,  0.177402, -0.621135, -0.258699,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.233156,  -1.50338,  -0.20156,  -0.20156,   1.88171,   1.89586,  0.999842,         1,  0.432421,  -14.1701,  0.428439,         1
  29.5825,  0.266488,  -3.05108,  0.263115,  -3.02869,  0.471257,  0.152168,  0.482826, -0.291408, -0.635813,  0.177634, -0.620792, -0.258431,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.231673,  -1.49593, -0.200022, -0.200022,    1.8816,    1.8943,  0.999846,         1,  0.432191,  -14.2107,  0.428118,         1
  29.5882,  0.265371,  -3.04879,  0.261815,  -3.02659,  0.471408,   0.15215,     0.483,  -0.29145, -0.635701,   0.17772, -0.620678,  -0.25833,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.230858,  -1.49353, -0.199188, -0.199188,    1.8816,   1.89358,  0.999847,         1,  0.432079,  -14.2217,   0.42798,         1
  29.5938,  0.264233,  -3.04612,  0.260515,  -3.02449,  0.471765,  0.152095,  0.483421, -0.291573, -0.635424,  0.177906, -0.620391,   -0.2581,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,  -0.22923,  -1.48778, -0.197509, -0.197509,   1.88157,   1.89144,  0.999851,         1,  0.431843,   -14.253,   0.42768,         1
   29.598,  0.263417,  -3.04373,  0.259215,  -3.02239,   0.47213,  0.151948,  0.483847, -0.291788, -0.635104,  0.178047, -0.620062, -0.257911,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.228557,  -1.48209, -0.196761, -0.196761,   1.88146,   1.88941,  0.999856,         1,    0.4317,  -14.3032,  0.427454,         1
   29.603,  0.262636,  -3.04147,  0.257915,  -3.02029,  0.472084,  0.152053,    0.4838, -0.291683,  -0.63515,  0.178156,  -0.62011, -0.257802,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.226713,  -1.48261, -0.194929, -0.194929,   1.88165,   1.88777,  0.999853,         1,  0.431503,  -14.2814,  0.427296,         1
  29.6085,  0.261612,  -3.03912,  0.256615,  -3.01819,  0.472433,  0.151865,  0.484228, -0.291939, -0.634796,  0.178296, -0.619736, -0.257612,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,  -0.22598,  -1.47699, -0.194097, -0.194097,   1.88157,   1.88629,  0.999859,         1,  0.431342,  -14.3401,  0.427051,         1
  29.6127,  0.259822,  -3.03486,  0.255315,  -3.01609,  0.472564,  0.151879,  0.484421, -0.291982,  -0.63461,   0.17853, -0.619528, -0.257333,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.223253,  -1.47436, -0.191316, -0.191316,   1.88177,   1.88369,   0.99986,         1,  0.430996,  -14.3524,  0.426703,         1
  29.6205,   0.25841,  -3.03226,  0.254015,  -3.01399,  0.472717,  0.151715,   0.48467,   -0.2922, -0.634339,  0.178567, -0.619211, -0.257244,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.222442,   -1.4712, -0.190407, -0.190407,   1.88179,   1.88287,  0.999865,         1,  0.430838,  -14.4007,  0.426499,         1
  29.6282,  0.257002,  -3.02977,  0.252715,  -3.01189,  0.472743,  0.151651,  0.484811, -0.292309, -0.634136,  0.178624, -0.618934, -0.257139,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.220522,  -1.46942, -0.188412, -0.188412,   1.88197,    1.8811,  0.999867,         1,  0.430574,  -14.4251,   0.42623,         1
  29.6395,  0.253953,  -3.02402,  0.251415,  -3.00979,  0.472558,  0.151695,   0.48478, -0.292319, -0.634001,  0.178705, -0.618688, -0.256996,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.216386,  -1.46985,  -0.18419,  -0.18419,   1.88246,   1.87774,  0.999867,         1,  0.430069,  -14.4265,  0.425789,         1
  29.6487,  0.252376,  -3.02171,  0.250115,  -3.00769,  0.472129,  0.151539,  0.484535,   -0.2925, -0.633993,  0.178474, -0.618533, -0.257186,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.215223,  -1.47348, -0.182898, -0.182898,    1.8828,   1.87716,   0.99987,         1,  0.429885,  -14.4576,  0.425663,         1
  29.6562,   0.24845,  -3.01673,  0.248815,  -3.00559,  0.471719,   0.15157,  0.484231, -0.292485, -0.634066,  0.178408, -0.618502, -0.257219,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.211918,  -1.47765, -0.179514, -0.179514,   1.88336,   1.87462,  0.999869,         1,  0.429494,  -14.4489,  0.425378,         1
  29.6625,  0.247211,  -3.01468,  0.247565,  -3.00349,  0.471159,  0.151551,  0.483761,   -0.2925, -0.634267,  0.178223, -0.618594, -0.257388,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.232121,  -1.48415, -0.199633, -0.199633,   1.86138,   1.87362,  0.999868,         1,  0.426556,  -14.4435,  0.422252,         1
  29.6717,   0.24498,  -3.01092,  0.246315,  -3.00139,  0.470388,  0.151536,  0.483077, -0.292486, -0.634612,  0.177918, -0.618814, -0.257702,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.228736,  -1.49358, -0.196128, -0.196128,   1.86217,   1.87223,  0.999867,         1,  0.426156,  -14.4295,  0.422034,         1
  29.6795,  0.242009,  -3.00674,  0.245065,  -2.99929,  0.468879,  0.151609,  0.481669, -0.292352, -0.635553,  0.177314, -0.619555, -0.258349,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,   -0.2258,  -1.51295, -0.193076, -0.193076,   1.86331,    1.8711,  0.999863,         1,  0.425853,  -14.3837,  0.422053,         1
  29.6872,  0.240571,  -3.00473,  0.243815,  -2.99719,  0.467516,  0.151713,  0.480341, -0.292156, -0.636504,  0.176758,  -0.62033, -0.258965,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.222981,   -1.5313, -0.190184, -0.190184,   1.86436,   1.86607,  0.999858,         1,  0.425581,  -14.3316,  0.422089,         1
  29.6935,  0.238986,  -3.00267,  0.242565,  -2.99509,   0.46741,  0.151671,  0.480233, -0.292188, -0.636564,  0.176642, -0.620374, -0.259089,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.221947,  -1.53282, -0.189107, -0.189107,   1.86455,    1.8649,  0.999859,         1,  0.425449,  -14.3372,  0.421992,         1
  29.6997,  0.236444,  -2.99897,  0.241315,  -2.99299,   0.46656,  0.151572,  0.479345, -0.292225, -0.637169,  0.176116, -0.620894,  -0.25966,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.218702,  -1.54521, -0.185713, -0.185713,   1.86547,   1.86164,  0.999859,         1,  0.425062,   -14.339,  0.421824,         1
  29.7057,  0.235449,  -2.99733,  0.240065,  -2.99089,  0.465247,  0.151633,  0.477965,  -0.29206, -0.638194,  0.175558, -0.621804,  -0.26028,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.216174,  -1.56445, -0.183105, -0.183105,   1.86653,   1.86163,  0.999855,         1,  0.424823,  -14.3015,  0.421897,         1
  29.7115,  0.234049,  -2.99543,  0.238815,  -2.98879,  0.463665,  0.151801,  0.476272, -0.291767, -0.639494,  0.174972, -0.622981, -0.260971,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.214235,   1.55339, -0.181136, -0.181136,   1.86766,   1.86135,   0.99985,         1,  0.424693,   14.2449,  0.422138,         1
  29.7172,  0.232457,  -2.99346,  0.237565,  -2.98669,  0.462621,  0.151916,  0.475142, -0.291567, -0.640376,  0.174533, -0.623774,  -0.26147,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.212696,   1.53744, -0.179577, -0.179577,   1.86844,   1.86024,  0.999846,         1,  0.424579,   14.2106,  0.422276,         1
   29.723,  0.230993,  -2.99167,  0.236315,  -2.98459,  0.462784,  0.151724,  0.475306, -0.291759, -0.640211,  0.174336, -0.623607, -0.261667,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,  -0.21111,   1.53984, -0.177889, -0.177889,   1.86859,   1.85869,   0.99985,         1,  0.424339,   14.2479,  0.422019,         1
   29.729,  0.229925,  -2.99041,  0.235065,  -2.98244,   0.46145,  0.151854,  0.473827, -0.291496, -0.641358,  0.173794, -0.624669, -0.262303,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.215445,   1.51891, -0.182975, -0.182975,   1.86276,    1.8591,  0.999846,         1,  0.433886,   14.2077,    0.4318,         1
  29.7345,  0.228093,  -2.98787,  0.233815,  -2.98029,  0.460213,  0.151848,   0.47241, -0.291384, -0.642429,  0.173035, -0.625665, -0.263177,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.212233,    1.4989, -0.179658, -0.179658,    1.8639,   1.85842,  0.999846,         1,  0.433554,   14.2028,  0.431796,         1
  29.7405,   0.22689,  -2.98625,  0.232565,  -2.97814,   0.45949,  0.151829,  0.471551, -0.291328, -0.643082,  0.172578,  -0.62626, -0.263681,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.210267,   1.48679, -0.177625, -0.177625,   1.86461,   1.85739,  0.999846,         1,  0.433348,   14.2051,  0.431789,         1
   29.746,  0.225873,  -2.98476,  0.231315,  -2.97599,  0.459572,  0.151724,  0.471634, -0.291433,    -0.643,   0.17247, -0.626176, -0.263788,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.209499,   1.48807, -0.176805, -0.176805,   1.86468,   1.85664,  0.999848,         1,  0.433229,   14.2245,  0.431662,         1
  29.7518,  0.225165,  -2.98346,  0.230065,  -2.97384,  0.458736,  0.151813,  0.470617, -0.291237, -0.643811,  0.172085, -0.626924, -0.264227,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.208164,   1.47358, -0.175466, -0.175466,   1.86535,   1.85568,  0.999846,         1,  0.433138,   14.2037,  0.431796,         1
    29.76,  0.223975,  -2.98071,  0.228815,  -2.97169,  0.458133,  0.151694,   0.46978, -0.291273, -0.644445,  0.171566, -0.627552, -0.264831,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.205606,   1.46191, -0.172795, -0.172795,   1.86614,   1.85519,  0.999848,         1,  0.432841,   14.2282,  0.431699,         1
  29.7662,  0.223396,  -2.97949,  0.227565,  -2.96954,  0.457803,  0.151614,  0.469229,  -0.29129, -0.644845,   0.17126, -0.627988, -0.265195,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.203947,   1.45424, -0.171067, -0.171067,   1.86665,   1.85559,   0.99985,         1,  0.432651,    14.244,  0.431641,         1
  29.7702,  0.222673,  -2.97822,  0.226315,  -2.96739,  0.457815,  0.151542,  0.469241, -0.291362, -0.644833,  0.171187, -0.627975, -0.265268,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,  -0.20332,   1.45453, -0.170401, -0.170401,   1.86674,   1.85501,  0.999851,         1,  0.432559,   14.2579,  0.431553,         1
   29.775,  0.221802,  -2.97684,  0.225065,  -2.96524,   0.45768,  0.151436,  0.468856, -0.291411, -0.645079,  0.170987, -0.628295, -0.265534,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.201855,   1.44924, -0.168867, -0.168867,   1.86714,   1.85502,  0.999853,         1,  0.432382,   14.2768,  0.431471,         1
    29.78,  0.220628,  -2.97522,  0.223815,  -2.96309,  0.457671,  0.151396,  0.468847, -0.291451, -0.645088,  0.170946, -0.628303, -0.265574,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.201179,   1.44919, -0.168164, -0.168164,   1.86724,   1.85442,  0.999854,         1,  0.432293,    14.285,  0.431392,         1
   29.785,  0.219691,  -2.97388,  0.222565,  -2.96094,  0.457747,  0.151285,  0.468725, -0.291543, -0.645093,  0.170871, -0.628396, -0.265681,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.200505,   1.44766,  -0.16743,  -0.16743,   1.86742,   1.85522,  0.999856,         1,  0.432192,   14.3062,  0.431323,         1
    29.79,  0.218747,  -2.97251,  0.221365,  -2.95879,  0.458034,   0.15108,  0.468821, -0.291736,   -0.6449,  0.170817,  -0.62833, -0.265764,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.221786,   1.44931, -0.188462, -0.188462,   1.84524,   1.85577,  0.999859,         1,  0.429504,   14.3422,  0.428306,         1
  29.7957,  0.217642,  -2.97107,  0.220165,  -2.95664,  0.458015,  0.151083,  0.468802, -0.291733, -0.644919,   0.17082, -0.628349, -0.265761,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.221174,   1.44904, -0.187843, -0.187843,   1.84531,   1.85523,  0.999859,         1,  0.429433,   14.3421,  0.428248,         1
  29.8017,  0.216756,   -2.9697,  0.218965,  -2.95449,  0.458554,  0.150805,  0.469135, -0.292028, -0.644491,  0.170871, -0.628098,  -0.26573,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.220159,   1.45414, -0.186703, -0.186703,   1.84533,    1.8556,  0.999864,         1,  0.429233,   14.3928,  0.427986,         1
  29.8077,  0.215873,  -2.96835,  0.217765,  -2.95234,  0.459142,   0.15056,  0.469592,   -0.2923, -0.644001,  0.170955, -0.627754, -0.265644,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.219827,   1.46086, -0.186277, -0.186277,   1.84519,   1.85369,  0.999868,         1,  0.429118,   14.4365,  0.427775,         1
  29.8135,  0.215098,  -2.96702,  0.216565,  -2.95019,  0.459828,  0.150315,  0.470169, -0.292577, -0.643432,  0.171119, -0.627334, -0.265483,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.218974,   1.46921,  -0.18533,  -0.18533,   1.84504,   1.85015,  0.999872,         1,  0.428938,   14.4792,  0.427485,         1
  29.8195,  0.213115,  -2.96424,  0.215365,  -2.94804,   0.45973,  0.150335,  0.470071, -0.292556,  -0.64353,  0.171141, -0.627433, -0.265461,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.217565,   1.46783, -0.183905, -0.183905,   1.84524,   1.84893,  0.999871,         1,  0.428779,   14.4773,  0.427365,         1
  29.8252,  0.212222,  -2.96283,  0.214165,  -2.94589,  0.460607,  0.150052,  0.470847, -0.292903, -0.642807,  0.171359, -0.626875, -0.265222,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.216739,   1.47895, -0.182968, -0.182968,     1.845,   1.84739,  0.999876,         1,  0.428581,   14.5311,  0.427015,         1
  29.8307,  0.211143,  -2.96111,  0.212965,  -2.94374,   0.46177,  0.149689,  0.471938, -0.293346, -0.641833,  0.171619, -0.626085, -0.264935,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.216729,   1.49438, -0.182836, -0.182836,   1.84451,   1.84725,  0.999882,         1,   0.42845,   14.6011,  0.426653,         1
  29.8355,  0.210139,  -2.95915,  0.211765,  -2.94159,  0.462484,  0.149466,  0.472616,  -0.29363, -0.641246,  0.171831, -0.625621, -0.264701,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.215786,   1.50391, -0.181801, -0.181801,   1.84431,   1.84561,  0.999885,         1,  0.428256,   14.6481,  0.426329,         1
  29.8402,  0.209478,  -2.95748,  0.210565,  -2.93944,  0.462422,  0.149488,  0.472554, -0.293608, -0.641309,  0.171855, -0.625685, -0.264678,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,  -0.21507,   1.50304,  -0.18108,  -0.18108,   1.84442,     1.845,  0.999885,         1,  0.428178,   14.6445,  0.426275,         1
  29.8453,   0.20875,  -2.95567,  0.209365,  -2.93729,  0.463415,  0.149175,    0.4735, -0.294013, -0.640488,  0.172156, -0.625039, -0.264341,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.214387,   1.51624, -0.180272, -0.180272,   1.84408,   1.84338,   0.99989,         1,  0.427979,   14.7137,  0.425885,         1
  29.8502,  0.207853,  -2.95392,  0.208165,  -2.93514,   0.46335,  0.149203,  0.473435, -0.293985, -0.640554,  0.172185, -0.625105, -0.264312,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.213563,   1.51534, -0.179445, -0.179445,    1.8442,   1.84268,   0.99989,         1,   0.42789,   14.7088,  0.425822,         1
  29.8573,  0.206973,   -2.9521,  0.206965,  -2.93299,  0.464516,  0.148801,  0.474557, -0.294489, -0.639585,  0.172533, -0.624317,  -0.26392,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.213601,   1.53086, -0.179333, -0.179333,   1.84371,    1.8424,  0.999896,         1,  0.427747,   14.7988,   0.42544,         1
  29.8618,  0.206113,  -2.95012,  0.205765,  -2.93084,  0.465194,  0.148588,  0.475243,  -0.29477, -0.639024,  0.172774, -0.623859, -0.263647,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.212575,   1.54024, -0.178213, -0.178213,   1.84353,   1.84141,    0.9999,         1,  0.427542,   14.8502,  0.425105,         1
   29.866,  0.205203,  -2.94821,  0.204565,  -2.92869,  0.465133,  0.148626,  0.475183, -0.294732, -0.639085,  0.172814,  -0.62392, -0.263608,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.211804,   1.53941, -0.177444, -0.177444,   1.84364,   1.84075,  0.999899,         1,  0.427462,   14.8431,  0.425049,         1
  29.8702,  0.204428,  -2.94636,  0.203365,  -2.92654,   0.46604,  0.148335,  0.476113, -0.295127, -0.638316,  0.173111, -0.623263, -0.263259,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.210854,   1.55205, -0.176364, -0.176364,   1.84334,   1.83955,  0.999904,         1,  0.427232,   14.9173,  0.424637,         1
  29.8753,  0.203433,  -2.94426,  0.202165,  -2.92439,  0.467002,  0.147993,  0.477162, -0.295572, -0.637478,  0.173314,  -0.62251, -0.262997,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.210679,   1.56614, -0.176056, -0.176056,    1.8429,   1.83916,  0.999909,         1,   0.42708,   15.0038,  0.424265,         1
  29.8802,  0.202484,   -2.9421,  0.200965,  -2.92224,  0.466887,  0.148091,  0.477046, -0.295473, -0.637594,  0.173415, -0.622628, -0.262895,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.209064,   1.56459, -0.174454, -0.174454,   1.84312,   1.83778,  0.999908,         1,  0.426915,   14.9843,   0.42415,         1
  29.8852,  0.201683,  -2.93995,  0.199815,  -2.92009,  0.467608,  0.147818,  0.477819,  -0.29584, -0.636938,  0.173616, -0.622034, -0.262637,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.231616,  -1.56671, -0.196854, -0.196854,   1.81997,   1.83799,  0.999913,         1,  0.424527,  -15.0575,  0.421265,         1
  29.8915,  0.201077,  -2.93801,  0.198665,  -2.91794,  0.468344,  0.147465,  0.478644, -0.296291, -0.636246,   0.17381, -0.621407, -0.262377,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.231344,  -1.55585, -0.196433, -0.196433,   1.81966,   1.83831,  0.999918,         1,  0.424367,  -15.1492,   0.42093,         1
   29.896,  0.200563,  -2.93637,  0.197515,  -2.91579,  0.468257,  0.147596,  0.478556, -0.296161, -0.636334,  0.173945, -0.621497, -0.262243,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,  -0.22969,  -1.55699, -0.194806, -0.194806,   1.81985,   1.83687,  0.999916,         1,  0.424203,  -15.1229,  0.420812,         1
   29.904,  0.199692,  -2.93424,  0.196365,  -2.91364,  0.468944,  0.147225,  0.479335, -0.296629,  -0.63565,  0.174114, -0.620856, -0.262001,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.229396,  -1.54683, -0.194349, -0.194349,   1.81958,   1.83535,  0.999922,         1,  0.424036,  -15.2194,  0.420479,         1
  29.9085,  0.198781,  -2.93184,  0.195215,  -2.91144,  0.469621,  0.146852,  0.480184, -0.297119, -0.634915,  0.174281, -0.620111, -0.261739,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.233122,   -1.5359, -0.198733, -0.198733,   1.81365,   1.82975,  0.999927,         1,  0.433537,  -15.3224,  0.429733,         1
  29.9127,  0.198062,  -2.92975,  0.194065,  -2.90924,  0.469586,  0.146912,  0.480149, -0.297059, -0.634951,  0.174342, -0.620147, -0.261678,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.232227,  -1.53633, -0.197846, -0.197846,   1.81375,   1.82897,  0.999926,         1,  0.433444,  -15.3103,  0.429663,         1
  29.9165,  0.197574,  -2.92748,  0.192915,  -2.90704,  0.470115,  0.146586,  0.480851, -0.297486, -0.634319,  0.174449, -0.619476, -0.261477,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.231015,  -1.52741, -0.196472, -0.196472,   1.81362,    1.8271,  0.999931,         1,  0.433178,   -15.401,  0.429261,         1
  29.9222,  0.197085,  -2.92543,  0.191765,  -2.90484,  0.470074,  0.146657,  0.480809, -0.297415, -0.634361,  0.174522, -0.619519, -0.261403,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386,  -0.22996,  -1.52792, -0.195429, -0.195429,   1.81374,   1.82618,   0.99993,         1,  0.433069,  -15.3864,  0.429179,         1
  29.9262,  0.196627,  -2.92331,  0.190615,  -2.90264,  0.470434,  0.146359,  0.481291, -0.297796, -0.633878,  0.174564, -0.618995, -0.261283,  0.477479,  0.222793,  0.477511, -0.220554, -0.631783,  0.222808, -0.631891, -0.220386, -0.229386,  -1.52191, -0.194705, -0.194705,   1.81365,   1.82529,  0.999933,         1,  0.432895,  -15.4669,  0.428904,         1
